id,settlement_index
8278,59.2355825
8279,59.2355825
8280,59.2355825
8281,59.2355825
8282,59.2355825
8283,59.2355825
8284,59.2355825
8285,59.2355825
8286,59.2355825
8287,59.2355825
8288,59.2355825
8289,59.2355825
8290,59.2355825
8291,59.2355825
8292,59.2355825
8293,59.2355825
8294,59.2355825
8295,59.2355825
8296,59.2355825
8297,59.2355825
8298,59.2355825
8299,59.2355825
8300,59.2355825
8301,59.2355825
8302,59.2355825
8303,59.2355825
8304,59.2355825
8305,59.2355825
8306,59.2355825
8307,59.2355825
8308,59.2355825
8309,59.2355825
8310,59.2355825
8311,59.2355825
8312,59.2355825
8313,59.2355825
8314,59.2355825
8315,59.2355825
8316,59.2355825
8317,59.2355825
8318,59.2355825
8319,59.2355825
8320,59.2355825
8321,59.2355825
8322,59.2355825
8323,59.2355825
8324,59.2355825
8325,59.2355825
8326,59.2355825
8327,59.2355825
8328,59.2355825
8329,59.2355825
8330,59.2355825
8331,59.2355825
8332,59.2355825
8333,59.2355825
8334,59.2355825
8335,59.2355825
8336,59.2355825
8337,59.2355825
8338,59.2355825
8339,59.2355825
8340,59.2355825
8341,59.2355825
8342,59.2355825
8343,59.2355825
8344,59.2355825
8345,59.2355825
8346,59.2355825
8347,59.2355825
8348,59.2355825
8349,59.2355825
8350,59.2355825
8351,59.2355825
8352,59.2355825
8353,59.2355825
8354,59.2355825
8355,59.2355825
8356,59.2355825
8357,59.2355825
8358,59.2355825
8359,59.2355825
8360,59.2355825
8361,59.2355825
8362,59.2355825
8363,59.2355825
8364,59.2355825
8365,59.2355825
8366,59.2355825
8367,59.2355825
8368,59.2355825
8369,59.2355825
8370,59.2355825
8371,59.2355825
8372,59.2355825
8373,59.2355825
8374,59.2355825
8375,59.2355825
8376,59.2355825
8377,59.2355825
8378,59.2355825
8379,59.2355825
8380,59.2355825
8381,59.2355825
8382,59.2355825
8383,59.2355825
8384,59.2355825
8385,59.2355825
8386,59.2355825
8387,59.2355825
8388,59.2355825
8389,59.2355825
8390,59.2355825
8391,59.2355825
8392,59.2355825
8393,59.2355825
8394,59.2355825
8395,59.2355825
8396,59.2355825
8397,59.2355825
8398,59.2355825
8399,59.2355825
8400,59.2355825
8401,59.2355825
8402,59.2355825
8403,59.2355825
8404,59.2355825
8405,59.2355825
8406,59.2355825
8407,59.2355825
8408,59.2355825
8409,59.2355825
8410,59.2355825
8411,59.2355825
8412,59.2355825
8413,59.2355825
8414,59.2355825
8415,59.2355825
8416,59.2355825
8417,59.2355825
8418,59.2355825
8419,59.2355825
8420,59.2355825
8421,59.2355825
8422,59.2355825
8423,59.2355825
8424,59.2355825
8425,59.2355825
8426,59.2355825
8427,59.2355825
8428,59.2355825
8429,59.2355825
8430,59.2355825
8431,59.2355825
8432,59.2355825
8433,59.2355825
8434,59.2355825
8435,59.2355825
8436,59.2355825
8437,59.2355825
8438,59.2355825
8439,59.2355825
8440,59.2355825
8441,59.2355825
8442,59.2355825
8443,59.2355825
8444,59.2355825
8445,59.2355825
8446,59.2355825
8447,59.2355825
8448,59.2355825
8449,59.2355825
8450,59.2355825
8451,59.2355825
8452,59.2355825
8453,59.2355825
8454,59.2355825
8455,59.2355825
8456,59.2355825
8457,59.2355825
8458,59.2355825
8459,59.2355825
8460,59.2355825
8461,59.2355825
8462,59.2355825
8463,59.2355825
8464,59.2355825
8465,59.2355825
8466,59.2355825
8467,59.2355825
8468,59.2355825
8469,59.2355825
8470,59.2355825
8471,59.2355825
8472,59.2355825
8473,59.2355825
8474,59.2355825
8475,59.2355825
8476,59.2355825
8477,59.2355825
8478,59.2355825
8479,59.2355825
8480,59.2355825
8481,59.2355825
8482,59.2355825
8483,59.2355825
8484,59.2355825
8485,59.2355825
8486,59.2355825
8487,59.2355825
8488,59.2355825
8489,59.2355825
8490,59.2355825
8491,59.2355825
8492,59.2355825
8493,59.2355825
8494,59.2355825
8495,59.2355825
8496,59.2355825
8497,59.2355825
8498,59.2355825
8499,59.2355825
8500,59.2355825
8501,59.2355825
8502,59.2355825
8503,59.2355825
8504,59.2355825
8505,59.2355825
8506,59.2355825
8507,59.2355825
8508,59.2355825
8509,59.2355825
8510,59.2355825
8511,59.2355825
8512,59.2355825
8513,59.2355825
8514,59.2355825
8515,59.2355825
8516,59.2355825
8517,59.2355825
8518,59.2355825
8519,59.2355825
8520,59.2355825
8521,59.2355825
8522,59.2355825
8523,59.2355825
8524,59.2355825
8525,59.2355825
8526,59.2355825
8527,59.2355825
8528,59.2355825
8529,59.2355825
8530,59.2355825
8531,59.2355825
8532,59.2355825
8533,59.2355825
8534,59.2355825
8535,59.2355825
8536,59.2355825
8537,59.2355825
8538,59.2355825
8539,59.2355825
8540,59.2355825
8541,59.2355825
8542,59.2355825
8543,59.2355825
8544,59.2355825
8545,59.2355825
8546,59.2355825
8547,59.2355825
8548,59.2355825
8549,59.2355825
8550,59.2355825
8551,59.2355825
8552,59.2355825
8553,59.2355825
8554,59.2355825
8555,59.2355825
8556,59.2355825
8557,59.2355825
8558,59.2355825
8559,59.2355825
8560,59.2355825
8561,59.2355825
8562,59.2355825
8563,59.2355825
8564,59.2355825
8565,59.2355825
8566,59.2355825
8567,59.2355825
8568,59.2355825
8569,59.2355825
8570,59.2355825
8571,59.2355825
8572,59.2355825
8573,59.2355825
8574,59.2355825
8575,59.2355825
8576,59.2355825
8577,59.2355825
8578,59.2355825
8579,59.2355825
8580,59.2355825
8581,59.2355825
8582,59.2355825
8583,59.2355825
8584,59.2355825
8585,59.2355825
8586,59.2355825
8587,59.2355825
8588,59.2355825
8589,59.2355825
8590,59.2355825
8591,59.2355825
8592,59.2355825
8593,59.2355825
8594,59.2355825
8595,59.2355825
8596,59.2355825
8597,59.2355825
8598,59.2355825
8599,59.2355825
8600,59.2355825
8601,59.2355825
8602,59.2355825
8603,59.2355825
8604,59.2355825
8605,59.2355825
8606,59.2355825
8607,59.2355825
8608,59.2355825
8609,59.2355825
8610,59.2355825
8611,59.2355825
8612,59.2355825
8613,59.2355825
8614,59.2355825
8615,59.2355825
8616,59.2355825
8617,59.2355825
8618,59.2355825
8619,59.2355825
8620,59.2355825
8621,59.2355825
8622,59.2355825
8623,59.2355825
8624,59.2355825
8625,59.2355825
8626,59.2355825
8627,59.2355825
8628,59.2355825
8629,59.2355825
8630,59.2355825
8631,59.2355825
8632,59.2355825
8633,59.2355825
8634,59.2355825
8635,59.2355825
8636,59.2355825
8637,59.2355825
8638,59.2355825
8639,59.2355825
8640,59.2355825
8641,59.2355825
8642,59.2355825
8643,59.2355825
8644,59.2355825
8645,59.2355825
8646,59.2355825
8647,59.2355825
8648,59.2355825
8649,59.2355825
8650,59.2355825
8651,59.2355825
8652,59.2355825
8653,59.2355825
8654,59.2355825
8655,59.2355825
8656,59.2355825
8657,59.2355825
8658,59.2355825
8659,59.2355825
8660,59.2355825
8661,59.2355825
8662,59.2355825
8663,59.2355825
8664,59.2355825
8665,59.2355825
8666,59.2355825
8667,59.2355825
8668,59.2355825
8669,59.2355825
8670,59.2355825
8671,59.2355825
8672,59.2355825
8673,59.2355825
8674,59.2355825
8675,59.2355825
8676,59.2355825
8677,59.2355825
8678,59.2355825
8679,59.2355825
8680,59.2355825
8681,59.2355825
8682,59.2355825
8683,59.2355825
8684,59.2355825
8685,59.2355825
8686,59.2355825
8687,59.2355825
8688,59.2355825
8689,59.2355825
8690,59.2355825
8691,59.2355825
8692,59.2355825
8693,59.2355825
8694,59.2355825
8695,59.2355825
8696,59.2355825
8697,59.2355825
8698,59.2355825
8699,59.2355825
8700,59.2355825
8701,59.2355825
8702,59.2355825
8703,59.2355825
8704,59.2355825
8705,59.2355825
8706,59.2355825
8707,59.2355825
8708,59.2355825
8709,59.2355825
8710,59.2355825
8711,59.2355825
8712,59.2355825
8713,59.2355825
8714,59.2355825
8715,59.2355825
8716,59.2355825
8717,59.2355825
8718,59.2355825
8719,59.2355825
8720,59.2355825
8721,59.2355825
8722,59.2355825
8723,59.2355825
8724,59.2355825
8725,59.2355825
8726,59.2355825
8727,59.2355825
8728,59.2355825
8729,59.2355825
8730,59.2355825
8731,59.2355825
8732,59.2355825
8733,59.2355825
8734,59.2355825
8735,59.2355825
8736,59.2355825
8737,59.2355825
8738,59.2355825
8739,59.2355825
8740,59.2355825
8741,59.2355825
8742,59.2355825
8743,59.2355825
8744,59.2355825
8745,59.2355825
8746,59.2355825
8747,59.2355825
8748,59.2355825
8749,59.2355825
8750,59.2355825
8751,59.2355825
8752,59.2355825
8753,59.2355825
8754,59.2355825
8755,59.2355825
8756,59.2355825
8757,59.2355825
8758,59.2355825
8759,59.2355825
8760,59.2355825
8761,59.2355825
8762,59.2355825
8763,59.2355825
8764,59.2355825
8765,59.2355825
8766,59.2355825
8767,59.2355825
8768,59.2355825
8769,59.2355825
8770,59.2355825
8771,59.2355825
8772,59.2355825
8773,59.2355825
8774,59.2355825
8775,59.2355825
8776,59.2355825
8777,59.2355825
8778,59.2355825
8779,59.2355825
8780,59.2355825
8781,59.2355825
8782,59.2355825
8783,59.2355825
8784,59.2355825
8785,59.2355825
8786,59.2355825
8787,59.2355825
8788,59.2355825
8789,59.2355825
8790,59.2355825
8791,59.2355825
8792,59.2355825
8793,59.2355825
8794,59.2355825
8795,59.2355825
8796,59.2355825
8797,59.2355825
8798,59.2355825
8799,59.2355825
8800,59.2355825
8801,59.2355825
8802,59.2355825
8803,59.2355825
8804,59.2355825
8805,59.2355825
8806,59.2355825
8807,59.2355825
8808,59.2355825
8809,59.2355825
8810,59.2355825
8811,59.2355825
8812,59.2355825
8813,59.2355825
8814,59.2355825
8815,59.2355825
8816,59.2355825
8817,59.2355825
8818,59.2355825
8819,59.2355825
8820,59.2355825
8821,59.2355825
8822,59.2355825
8823,59.2355825
8824,59.2355825
8825,59.2355825
8826,59.2355825
8827,59.2355825
8828,59.2355825
8829,59.2355825
8830,59.2355825
8831,59.2355825
8832,59.2355825
8833,59.2355825
8834,59.2355825
8835,59.2355825
8836,59.2355825
8837,59.2355825
8838,59.2355825
8839,59.2355825
8840,59.2355825
8841,59.2355825
8842,59.2355825
8843,59.2355825
8844,59.2355825
8845,59.2355825
8846,59.2355825
8847,59.2355825
8848,59.2355825
8849,59.2355825
8850,59.2355825
8851,59.2355825
8852,59.2355825
8853,59.2355825
8854,59.2355825
8855,59.2355825
8856,59.2355825
8857,59.2355825
8858,59.2355825
8859,59.2355825
8860,59.2355825
8861,59.2355825
8862,59.2355825
8863,59.2355825
8864,59.2355825
8865,59.2355825
8866,59.2355825
8867,59.2355825
8868,59.2355825
8869,59.2355825
8870,59.2355825
8871,59.2355825
8872,59.2355825
8873,59.2355825
8874,59.2355825
8875,59.2355825
8876,59.2355825
8877,59.2355825
8878,59.2355825
8879,59.2355825
8880,59.2355825
8881,59.2355825
8882,59.2355825
8883,59.2355825
8884,59.2355825
8885,59.2355825
8886,59.2355825
8887,59.2355825
8888,59.2355825
8889,59.2355825
8890,59.2355825
8891,59.2355825
8892,59.2355825
8893,59.2355825
8894,59.2355825
8895,59.2355825
8896,59.2355825
8897,59.2355825
8898,59.2355825
8899,59.2355825
8900,59.2355825
8901,59.2355825
8902,59.2355825
8903,59.2355825
8904,59.2355825
8905,59.2355825
8906,59.2355825
8907,59.2355825
8908,59.2355825
8909,59.2355825
8910,59.2355825
8911,59.2355825
8912,59.2355825
8913,59.2355825
8914,59.2355825
8915,59.2355825
8916,59.2355825
8917,59.2355825
8918,59.2355825
8919,59.2355825
8920,59.2355825
8921,59.2355825
8922,59.2355825
8923,59.2355825
8924,59.2355825
8925,59.2355825
8926,59.2355825
8927,59.2355825
8928,59.2355825
8929,59.2355825
8930,59.2355825
8931,59.2355825
8932,59.2355825
8933,59.2355825
8934,59.2355825
8935,59.2355825
8936,59.2355825
8937,59.2355825
8938,59.2355825
8939,59.2355825
8940,59.2355825
8941,59.2355825
8942,59.2355825
8943,59.2355825
8944,59.2355825
8945,59.2355825
8946,59.2355825
8947,59.2355825
8948,59.2355825
8949,59.2355825
8950,59.2355825
8951,59.2355825
8952,59.2355825
8953,59.2355825
8954,59.2355825
8955,59.2355825
8956,59.2355825
8957,59.2355825
8958,59.2355825
8959,59.2355825
8960,59.2355825
8961,59.2355825
8962,59.2355825
8963,59.2355825
8964,59.2355825
8965,59.2355825
8966,59.2355825
8967,59.2355825
8968,59.2355825
8969,59.2355825
8970,59.2355825
8971,59.2355825
8972,59.2355825
8973,59.2355825
8974,59.2355825
8975,59.2355825
8976,59.2355825
8977,59.2355825
8978,59.2355825
8979,59.2355825
8980,59.2355825
8981,59.2355825
8982,59.2355825
8983,59.2355825
8984,59.2355825
8985,59.2355825
8986,59.2355825
8987,59.2355825
8988,59.2355825
8989,59.2355825
8990,59.2355825
8991,59.2355825
8992,59.2355825
8993,59.2355825
8994,59.2355825
8995,59.2355825
8996,59.2355825
8997,59.2355825
8998,59.2355825
8999,59.2355825
9000,59.2355825
9001,59.2355825
9002,59.2355825
9003,59.2355825
9004,59.2355825
9005,59.2355825
9006,59.2355825
9007,59.2355825
9008,59.2355825
9009,59.2355825
9010,59.2355825
9011,59.2355825
9012,59.2355825
9013,59.2355825
9014,59.2355825
9015,59.2355825
9016,59.2355825
9017,59.2355825
9018,59.2355825
9019,59.2355825
9020,59.2355825
9021,59.2355825
9022,59.2355825
9023,59.2355825
9024,59.2355825
9025,59.2355825
9026,59.2355825
9027,59.2355825
9028,59.2355825
9029,59.2355825
9030,59.2355825
9031,59.2355825
9032,59.2355825
9033,59.2355825
9034,59.2355825
9035,59.2355825
9036,59.2355825
9037,59.2355825
9038,59.2355825
9039,59.2355825
9040,59.2355825
9041,59.2355825
9042,59.2355825
9043,59.2355825
9044,59.2355825
9045,59.2355825
9046,59.2355825
9047,59.2355825
9048,59.2355825
9049,59.2355825
9050,59.2355825
9051,59.2355825
9052,59.2355825
9053,59.2355825
9054,59.2355825
9055,59.2355825
9056,59.2355825
9057,59.2355825
9058,59.2355825
9059,59.2355825
9060,59.2355825
9061,59.2355825
9062,59.2355825
9063,59.2355825
9064,59.2355825
9065,59.2355825
9066,59.2355825
9067,59.2355825
9068,59.2355825
9069,59.2355825
9070,59.2355825
9071,59.2355825
9072,59.2355825
9073,59.2355825
9074,59.2355825
9075,59.2355825
9076,59.2355825
9077,59.2355825
9078,59.2355825
9079,59.2355825
9080,59.2355825
9081,59.2355825
9082,59.2355825
9083,59.2355825
9084,59.2355825
9085,59.2355825
9086,59.2355825
9087,59.2355825
9088,59.2355825
9089,59.2355825
9090,59.2355825
9091,59.2355825
9092,59.2355825
9093,59.2355825
9094,59.2355825
9095,59.2355825
9096,59.2355825
9097,59.2355825
9098,59.2355825
9099,59.2355825
9100,59.2355825
9101,59.2355825
9102,59.2355825
9103,59.2355825
9104,59.2355825
9105,59.2355825
9106,59.2355825
9107,59.2355825
9108,59.2355825
9109,59.2355825
9110,59.2355825
9111,59.2355825
9112,59.2355825
9113,59.2355825
9114,59.2355825
9115,59.2355825
9116,59.2355825
9117,59.2355825
9118,59.2355825
9119,59.2355825
9120,59.2355825
9121,59.2355825
9122,59.2355825
9123,59.2355825
9124,59.2355825
9125,59.2355825
9126,59.2355825
9127,59.2355825
9128,59.2355825
9129,59.2355825
9130,59.2355825
9131,59.2355825
9132,59.2355825
9133,59.2355825
9134,59.2355825
9135,59.2355825
9136,59.2355825
9137,59.2355825
9138,59.2355825
9139,59.2355825
9140,59.2355825
9141,59.2355825
9142,59.2355825
9143,59.2355825
9144,59.2355825
9145,59.2355825
9146,59.2355825
9147,59.2355825
9148,59.2355825
9149,59.2355825
9150,59.2355825
9151,59.2355825
9152,59.2355825
9153,59.2355825
9154,59.2355825
9155,59.2355825
9156,59.2355825
9157,59.2355825
9158,59.2355825
9159,59.2355825
9160,59.2355825
9161,59.2355825
9162,59.2355825
9163,59.2355825
9164,59.2355825
9165,59.2355825
9166,59.2355825
9167,59.2355825
9168,59.2355825
9169,59.2355825
9170,59.2355825
9171,59.2355825
9172,59.2355825
9173,59.2355825
9174,59.2355825
9175,59.2355825
9176,59.2355825
9177,59.2355825
9178,59.2355825
9179,59.2355825
9180,59.2355825
9181,59.2355825
9182,59.2355825
9183,59.2355825
9184,59.2355825
9185,59.2355825
9186,59.2355825
9187,59.2355825
9188,59.2355825
9189,59.2355825
9190,59.2355825
9191,59.2355825
9192,59.2355825
9193,59.2355825
9194,59.2355825
9195,59.2355825
9196,59.2355825
9197,59.2355825
9198,59.2355825
9199,59.2355825
9200,59.2355825
9201,59.2355825
9202,59.2355825
9203,59.2355825
9204,59.2355825
9205,59.2355825
9206,59.2355825
9207,59.2355825
9208,59.2355825
9209,59.2355825
9210,59.2355825
9211,59.2355825
9212,59.2355825
9213,59.2355825
9214,59.2355825
9215,59.2355825
9216,59.2355825
9217,59.2355825
9218,59.2355825
9219,59.2355825
9220,59.2355825
9221,59.2355825
9222,59.2355825
9223,59.2355825
9224,59.2355825
9225,59.2355825
9226,59.2355825
9227,59.2355825
9228,59.2355825
9229,59.2355825
9230,59.2355825
9231,59.2355825
9232,59.2355825
9233,59.2355825
9234,59.2355825
9235,59.2355825
9236,59.2355825
9237,59.2355825
9238,59.2355825
9239,59.2355825
9240,59.2355825
9241,59.2355825
9242,59.2355825
9243,59.2355825
9244,59.2355825
9245,59.2355825
9246,59.2355825
9247,59.2355825
9248,59.2355825
9249,59.2355825
9250,59.2355825
9251,59.2355825
9252,59.2355825
9253,59.2355825
9254,59.2355825
9255,59.2355825
9256,59.2355825
9257,59.2355825
9258,59.2355825
9259,59.2355825
9260,59.2355825
9261,59.2355825
9262,59.2355825
9263,59.2355825
9264,59.2355825
9265,59.2355825
9266,59.2355825
9267,59.2355825
9268,59.2355825
9269,59.2355825
9270,59.2355825
9271,59.2355825
9272,59.2355825
9273,59.2355825
9274,59.2355825
9275,59.2355825
9276,59.2355825
9277,59.2355825
9278,59.2355825
9279,59.2355825
9280,59.2355825
9281,59.2355825
9282,59.2355825
9283,59.2355825
9284,59.2355825
9285,59.2355825
9286,59.2355825
9287,59.2355825
9288,59.2355825
9289,59.2355825
9290,59.2355825
9291,59.2355825
9292,59.2355825
9293,59.2355825
9294,59.2355825
9295,59.2355825
9296,59.2355825
9297,59.2355825
9298,59.2355825
9299,59.2355825
9300,59.2355825
9301,59.2355825
9302,59.2355825
9303,59.2355825
9304,59.2355825
9305,59.2355825
9306,59.2355825
9307,59.2355825
9308,59.2355825
9309,59.2355825
9310,59.2355825
9311,59.2355825
9312,59.2355825
9313,59.2355825
9314,59.2355825
9315,59.2355825
9316,59.2355825
9317,59.2355825
9318,59.2355825
9319,59.2355825
9320,59.2355825
9321,59.2355825
9322,59.2355825
9323,59.2355825
9324,59.2355825
9325,59.2355825
9326,59.2355825
9327,59.2355825
9328,59.2355825
9329,59.2355825
9330,59.2355825
9331,59.2355825
9332,59.2355825
9333,59.2355825
9334,59.2355825
9335,59.2355825
9336,59.2355825
9337,59.2355825
9338,59.2355825
9339,59.2355825
9340,59.2355825
9341,59.2355825
9342,59.2355825
9343,59.2355825
9344,59.2355825
9345,59.2355825
9346,59.2355825
9347,59.2355825
9348,59.2355825
9349,59.2355825
9350,59.2355825
9351,59.2355825
9352,59.2355825
9353,59.2355825
9354,59.2355825
9355,59.2355825
9356,59.2355825
9357,59.2355825
9358,59.2355825
9359,59.2355825
9360,59.2355825
9361,59.2355825
9362,59.2355825
9363,59.2355825
9364,59.2355825
9365,59.2355825
9366,59.2355825
9367,59.2355825
9368,59.2355825
9369,59.2355825
9370,59.2355825
9371,59.2355825
9372,59.2355825
9373,59.2355825
9374,59.2355825
9375,59.2355825
9376,59.2355825
9377,59.2355825
9378,59.2355825
9379,59.2355825
9380,59.2355825
9381,59.2355825
9382,59.2355825
9383,59.2355825
9384,59.2355825
9385,59.2355825
9386,59.2355825
9387,59.2355825
9388,59.2355825
9389,59.2355825
9390,59.2355825
9391,59.2355825
9392,59.2355825
9393,59.2355825
9394,59.2355825
9395,59.2355825
9396,59.2355825
9397,59.2355825
9398,59.2355825
9399,59.2355825
9400,59.2355825
9401,59.2355825
9402,59.2355825
9403,59.2355825
9404,59.2355825
9405,59.2355825
9406,59.2355825
9407,59.2355825
9408,59.2355825
9409,59.2355825
9410,59.2355825
9411,59.2355825
9412,59.2355825
9413,59.2355825
9414,59.2355825
9415,59.2355825
9416,59.2355825
9417,59.2355825
9418,59.2355825
9419,59.2355825
9420,59.2355825
9421,59.2355825
9422,59.2355825
9423,59.2355825
9424,59.2355825
9425,59.2355825
9426,59.2355825
9427,59.2355825
9428,59.2355825
9429,59.2355825
9430,59.2355825
9431,59.2355825
9432,59.2355825
9433,59.2355825
9434,59.2355825
9435,59.2355825
9436,59.2355825
9437,59.2355825
9438,59.2355825
9439,59.2355825
9440,59.2355825
9441,59.2355825
9442,59.2355825
9443,59.2355825
9444,59.2355825
9445,59.2355825
9446,59.2355825
9447,59.2355825
9448,59.2355825
9449,59.2355825
9450,59.2355825
9451,59.2355825
9452,59.2355825
9453,59.2355825
9454,59.2355825
9455,59.2355825
9456,59.2355825
9457,59.2355825
9458,59.2355825
9459,59.2355825
9460,59.2355825
9461,59.2355825
9462,59.2355825
9463,59.2355825
9464,59.2355825
9465,59.2355825
9466,59.2355825
9467,59.2355825
9468,59.2355825
9469,59.2355825
9470,59.2355825
9471,59.2355825
9472,59.2355825
9473,59.2355825
9474,59.2355825
9475,59.2355825
9476,59.2355825
9477,59.2355825
9478,59.2355825
9479,59.2355825
9480,59.2355825
9481,59.2355825
9482,59.2355825
9483,59.2355825
9484,59.2355825
9485,59.2355825
9486,59.2355825
9487,59.2355825
9488,59.2355825
9489,59.2355825
9490,59.2355825
9491,59.2355825
9492,59.2355825
9493,59.2355825
9494,59.2355825
9495,59.2355825
9496,59.2355825
9497,59.2355825
9498,59.2355825
9499,59.2355825
9500,59.2355825
9501,59.2355825
9502,59.2355825
9503,59.2355825
9504,59.2355825
9505,59.2355825
9506,59.2355825
9507,59.2355825
9508,59.2355825
9509,59.2355825
9510,59.2355825
9511,59.2355825
9512,59.2355825
9513,59.2355825
9514,59.2355825
9515,59.2355825
9516,59.2355825
9517,59.2355825
9518,59.2355825
9519,59.2355825
9520,59.2355825
9521,59.2355825
9522,59.2355825
9523,59.2355825
9524,59.2355825
9525,59.2355825
9526,59.2355825
9527,59.2355825
9528,59.2355825
9529,59.2355825
9530,59.2355825
9531,59.2355825
9532,59.2355825
9533,59.2355825
9534,59.2355825
9535,59.2355825
9536,59.2355825
9537,59.2355825
9538,59.2355825
9539,59.2355825
9540,59.2355825
9541,59.2355825
9542,59.2355825
9543,59.2355825
9544,59.2355825
9545,59.2355825
9546,59.2355825
9547,59.2355825
9548,59.2355825
9549,59.2355825
9550,59.2355825
9551,59.2355825
9552,59.2355825
9553,59.2355825
